timestamp,temp,humid,radn,wind_from,wind,rain,battery
2024-12-02 05:24:00,7.04,85.67,0.0,198,0.015,0,12.89
2024-12-02 05:25:00,7.04,85.76,0.0,198,0.0,0,12.89
2024-12-02 05:26:00,7.08,85.69,0.0,198,0.0,0,12.89
2024-12-02 05:27:00,7.07,85.67,0.0,198,0.12,0,12.89
2024-12-02 05:28:00,7.1,85.62,0.0,198,0.105,0,12.89
2024-12-02 05:29:00,7.11,85.58,0.0,198,0.225,0,12.89
2024-12-02 05:30:00,7.12,85.44,0.0,198,0.06,0,12.89
2024-12-02 05:31:00,7.12,85.39,0.0,198,0.015,0,12.89
2024-12-02 05:32:00,7.12,85.47,0.0,198,0.12,0,12.89
2024-12-02 05:33:00,7.15,85.44,0.0,198,0.225,0,12.89
2024-12-02 05:34:00,7.17,85.32,0.0,198,0.045,0,12.89
2024-12-02 05:35:00,7.17,85.19,0.0,198,0.0,0,12.89
2024-12-02 05:36:00,7.15,85.19,0.0,198,0.015,0,12.89
2024-12-02 05:37:00,7.14,85.21,0.0,198,0.0,0,12.89
2024-12-02 05:38:00,7.17,85.23,0.0,198,0.06,0,12.89
2024-12-02 05:39:00,7.15,85.27,0.0,198,0.12,0,12.89
2024-12-02 05:40:00,7.12,85.29,0.0,198,0.045,0,12.89
2024-12-02 05:41:00,7.1,85.27,0.0,198,0.0,0,12.89
2024-12-02 05:42:00,7.11,85.31,0.0,198,0.0,0,12.89
2024-12-02 05:43:00,7.12,85.39,0.0,198,0.06,0,12.89
2024-12-02 05:44:00,7.14,85.46,0.0,198,0.12,0,12.89
2024-12-02 05:45:00,7.17,85.35,0.0,198,0.03,0,12.89
2024-12-02 05:46:00,7.17,85.34,0.0,198,0.045,0,12.89
2024-12-02 05:47:00,7.18,85.35,0.0,198,0.135,0,12.89
2024-12-02 05:48:00,7.18,85.24,0.0,198,0.015,0,12.89
2024-12-02 05:49:00,7.18,85.14,0.0,198,0.0,0,12.89
2024-12-02 05:50:00,7.17,85.17,0.0,198,0.0,0,12.89
2024-12-02 05:51:00,7.14,85.17,0.0,198,0.0,0,12.89
2024-12-02 05:52:00,7.11,85.28,0.0,198,0.0,0,12.89
2024-12-02 05:53:00,7.12,85.32,0.0,198,0.015,0,12.89
2024-12-02 05:54:00,7.14,85.4,0.0,198,0.015,0,12.89
2024-12-02 05:55:00,7.15,85.5,0.0,198,0.03,0,12.89
2024-12-02 05:56:00,7.14,85.42,0.0,198,0.0,0,12.89
2024-12-02 05:57:00,7.12,85.4,0.0,198,0.015,0,12.89
2024-12-02 05:58:00,7.14,85.39,0.0,198,0.0,0,12.89
2024-12-02 05:59:00,7.11,85.42,0.0,198,0.0,0,12.89
2024-12-02 06:00:00,7.11,85.54,0.0,198,0.0,0,12.89
2024-12-02 06:01:00,7.12,85.56,0.0,198,0.0,0,12.89
2024-12-02 06:02:00,7.11,85.49,0.0,198,0.0,0,12.89
2024-12-02 06:03:00,7.11,85.56,0.0,198,0.0,0,12.89
2024-12-02 06:04:00,7.1,85.54,0.0,198,0.0,0,12.89
2024-12-02 06:05:00,7.14,85.75,0.0,198,0.0,0,12.89
2024-12-02 06:06:00,7.14,85.7,0.0,198,0.0,0,12.89
2024-12-02 06:07:00,7.15,85.56,0.0,198,0.0,0,12.89
2024-12-02 06:08:00,7.15,85.58,0.0,198,0.015,0,12.89
2024-12-02 06:09:00,7.18,85.66,0.0,198,0.03,0,12.89
2024-12-02 06:10:00,7.19,85.64,0.0,198,0.0,0,12.89
2024-12-02 06:11:00,7.18,85.52,0.0,198,0.0,0,12.89
2024-12-02 06:12:00,7.22,85.46,0.0,198,0.015,0,12.89
2024-12-02 06:13:00,7.21,85.45,0.0,198,0.075,0,12.89
2024-12-02 06:14:00,7.21,85.31,0.0,198,0.0,0,12.89
2024-12-02 06:15:00,7.17,85.34,0.0,198,0.0,0,12.89
2024-12-02 06:16:00,7.15,85.36,0.0,198,0.0,0,12.89
2024-12-02 06:17:00,7.15,85.43,0.0,198,0.0,0,12.89
2024-12-02 06:18:00,7.15,85.48,0.0,198,0.0,0,12.89
2024-12-02 06:19:00,7.18,85.56,0.0,198,0.0,0,12.89
2024-12-02 06:20:00,7.14,85.61,0.0,198,0.0,0,12.89
2024-12-02 06:21:00,7.17,85.67,0.0,198,0.0,0,12.89
2024-12-02 06:22:00,7.17,85.7,0.0,198,0.0,0,12.89
2024-12-02 06:23:00,7.21,85.77,0.0,198,0.015,0,12.89
2024-12-02 06:24:00,7.22,85.73,0.0,198,0.09,0,12.89
2024-12-02 06:25:00,7.25,85.57,0.0,198,0.015,0,12.89
2024-12-02 06:26:00,7.27,85.54,0.0,198,0.075,0,12.89
2024-12-02 06:27:00,7.27,85.32,0.0,198,0.015,0,12.89
2024-12-02 06:28:00,7.27,85.17,0.0,198,0.0,0,12.89
2024-12-02 06:29:00,7.27,85.15,0.0,198,0.0,0,12.89
2024-12-02 06:30:00,7.25,85.28,0.0,198,0.0,0,12.89
2024-12-02 06:31:00,7.22,85.16,0.0,198,0.0,0,12.89
2024-12-02 06:32:00,7.19,85.18,0.0,198,0.0,0,12.89
2024-12-02 06:33:00,7.17,85.36,0.0,198,0.0,0,12.89
2024-12-02 06:34:00,7.19,85.42,0.0,198,0.0,0,12.89
2024-12-02 06:35:00,7.19,85.49,0.0,198,0.0,0,12.89
2024-12-02 06:36:00,7.17,85.48,0.0,198,0.0,0,12.89
2024-12-02 06:37:00,7.19,85.63,0.0,198,0.0,0,12.89
2024-12-02 06:38:00,7.17,85.62,0.0,198,0.0,0,12.89
2024-12-02 06:39:00,7.15,85.55,0.0,198,0.0,0,12.89
2024-12-02 06:40:00,7.14,85.64,0.0,198,0.0,0,12.89
2024-12-02 06:41:00,7.15,85.65,0.0,198,0.0,0,12.89
2024-12-02 06:42:00,7.15,85.61,0.0,198,0.0,0,12.89
2024-12-02 06:43:00,7.14,85.68,0.0,198,0.0,0,12.89
2024-12-02 06:44:00,7.15,85.76,0.0,198,0.015,0,12.89
2024-12-02 06:45:00,7.1,85.72,0.0,198,0.0,0,12.89
2024-12-02 06:46:00,7.12,85.81,0.0,198,0.03,0,12.89
2024-12-02 06:47:00,7.12,85.81,0.0,198,0.24,0,12.89
2024-12-02 06:48:00,7.11,85.77,0.0,198,0.015,0,12.89
2024-12-02 06:49:00,7.14,85.86,0.0,198,0.0,0,12.89
2024-12-02 06:50:00,7.1,85.83,0.0,198,0.015,0,12.89
2024-12-02 06:51:00,7.08,85.95,0.0,198,0.045,0,12.89
2024-12-02 06:52:00,7.08,86.09,0.0,198,0.18,0,12.89
2024-12-02 06:53:00,7.1,86.18,0.0,198,0.075,0,12.89
2024-12-02 06:54:00,7.1,86.22,0.0,198,0.015,0,12.89
2024-12-02 06:55:00,7.08,86.19,0.0,198,0.03,0,12.89
2024-12-02 06:56:00,7.1,86.11,0.0,198,0.0,0,12.89
2024-12-02 06:57:00,7.03,86.04,0.0,198,0.0,0,12.89
2024-12-02 06:58:00,7.01,86.07,0.0,198,0.0,0,12.89
2024-12-02 06:59:00,7.01,86.18,0.0,198,0.0,0,12.89
2024-12-02 07:00:00,7.03,86.41,0.0,198,0.225,0,12.89
2024-12-02 07:01:00,7.04,86.55,0.0,198,0.105,0,12.89
2024-12-02 07:02:00,7.08,86.63,0.0,198,0.045,0,12.89
2024-12-02 07:03:00,7.11,86.74,0.0,215,0.255,0,12.89
2024-12-02 07:04:00,7.15,86.55,0.0,215,0.0,0,12.89
2024-12-02 07:05:00,7.14,86.5,0.0,215,0.0,0,12.89
2024-12-02 07:06:00,7.15,86.4,0.0,215,0.0,0,12.89
2024-12-02 07:07:00,7.15,86.25,0.0,215,0.0,0,12.89
2024-12-02 07:08:00,7.14,86.21,0.0,215,0.0,0,12.89
2024-12-02 07:09:00,7.15,86.24,0.0,215,0.0,0,12.89
2024-12-02 07:10:00,7.15,86.24,0.0,215,0.0,0,12.89
2024-12-02 07:11:00,7.14,86.29,0.0,215,0.0,0,12.89
2024-12-02 07:12:00,7.14,86.31,0.76,215,0.0,0,12.89
2024-12-02 07:13:00,7.14,86.35,0.76,215,0.03,0,12.89
2024-12-02 07:14:00,7.15,86.29,1.14,215,0.0,0,12.89
2024-12-02 07:15:00,7.17,86.27,1.14,215,0.0,0,12.89
2024-12-02 07:16:00,7.17,86.38,1.53,215,0.0,0,12.89
2024-12-02 07:17:00,7.21,86.35,1.53,215,0.0,0,12.89
2024-12-02 07:18:00,7.21,86.32,1.53,215,0.0,0,12.74
2024-12-02 07:19:00,7.21,86.23,2.29,215,0.0,0,12.89
2024-12-02 07:20:00,7.22,86.29,2.29,215,0.015,0,12.74
2024-12-02 07:21:00,7.21,86.25,2.67,215,0.0,0,12.71
2024-12-02 07:22:00,7.21,86.17,2.67,215,0.0,0,12.74
2024-12-02 07:23:00,7.24,86.16,3.43,215,0.0,0,12.74
2024-12-02 07:24:00,7.18,86.1,3.43,215,0.0,0,12.74
2024-12-02 07:25:00,7.22,86.13,4.2,215,0.0,0,12.89
2024-12-02 07:26:00,7.24,86.35,4.58,215,0.0,0,12.71
2024-12-02 07:27:00,7.24,86.24,4.96,215,0.0,0,12.71
2024-12-02 07:28:00,7.25,86.27,4.96,215,0.0,0,12.74
2024-12-02 07:29:00,7.28,86.35,5.72,215,0.0,0,12.71
2024-12-02 07:30:00,7.31,86.44,6.1,215,0.015,0,12.71
2024-12-02 07:31:00,7.34,86.43,6.87,215,0.0,0,12.71
2024-12-02 07:32:00,7.41,86.36,7.25,215,0.03,0,12.71
2024-12-02 07:33:00,7.47,86.19,8.01,215,0.015,0,12.74
2024-12-02 07:34:00,7.52,85.85,8.39,215,0.045,0,12.89
2024-12-02 07:35:00,7.55,85.64,9.16,215,0.0,0,12.89
2024-12-02 07:36:00,7.56,85.49,9.92,215,0.03,0,12.89
2024-12-02 07:37:00,7.56,85.29,10.3,215,0.075,0,12.89
2024-12-02 07:38:00,7.55,85.33,11.06,215,0.06,0,12.89
2024-12-02 07:39:00,7.56,85.23,11.83,215,0.195,0,12.89
2024-12-02 07:40:00,7.59,85.15,12.59,215,0.0,0,12.89
2024-12-02 07:41:00,7.63,85.16,13.73,215,0.135,0,12.89
2024-12-02 07:42:00,7.68,85.17,14.11,215,0.075,0,12.89
2024-12-02 07:43:00,7.66,85.0,14.88,215,0.015,0,12.89
2024-12-02 07:44:00,7.68,84.87,16.02,190,0.15,0,12.89
2024-12-02 07:45:00,7.69,84.82,16.78,233,0.18,0,12.89
2024-12-02 07:46:00,7.72,84.82,17.55,233,0.0,0,12.89
2024-12-02 07:47:00,7.72,84.71,18.31,233,0.045,0,12.89
2024-12-02 07:48:00,7.73,84.63,19.07,233,0.06,0,12.89
2024-12-02 07:49:00,7.7,84.49,19.84,233,0.015,0,12.89
2024-12-02 07:50:00,7.73,84.45,20.6,233,0.09,0,12.89
2024-12-02 07:51:00,7.73,84.51,21.36,206,0.09,0,12.89
2024-12-02 07:52:00,7.76,84.58,21.74,206,0.06,0,12.89
2024-12-02 07:53:00,7.76,84.51,22.51,207,0.045,0,12.89
2024-12-02 07:54:00,7.76,84.51,23.65,186,0.165,0,12.89
2024-12-02 07:55:00,7.76,84.53,24.03,186,0.0,0,12.89
2024-12-02 07:56:00,7.8,84.53,24.8,186,0.0,0,12.89
2024-12-02 07:57:00,7.83,84.44,25.56,186,0.0,0,12.89
2024-12-02 07:58:00,7.82,84.36,26.32,189,0.045,0,12.89
2024-12-02 07:59:00,7.86,84.29,27.47,189,0.045,0,12.93
2024-12-02 08:00:00,7.85,84.19,27.85,189,0.0,0,12.93
2024-12-02 08:01:00,7.83,84.15,28.61,189,0.03,0,12.93
2024-12-02 08:02:00,7.86,84.32,29.76,189,0.06,0,12.93
2024-12-02 08:03:00,7.89,84.32,30.14,189,0.0,0,12.97
2024-12-02 08:04:00,7.92,84.31,30.9,189,0.0,0,13.01
2024-12-02 08:05:00,7.93,84.31,31.66,189,0.045,0,13.04
2024-12-02 08:06:00,7.93,84.28,32.43,189,0.06,0,13.04
2024-12-02 08:07:00,7.96,84.19,32.81,189,0.03,0,13.04
2024-12-02 08:08:00,8.0,84.16,33.95,189,0.165,0,13.04
2024-12-02 08:09:00,7.99,84.11,34.33,189,0.015,0,13.08
2024-12-02 08:10:00,8.01,84.05,35.1,189,0.06,0,13.08
2024-12-02 08:11:00,7.99,84.05,35.86,189,0.15,0,13.08
2024-12-02 08:12:00,8.01,84.1,37.0,189,0.105,0,13.12
2024-12-02 08:13:00,8.01,84.06,37.38,189,0.06,0,13.12
2024-12-02 08:14:00,8.03,84.13,38.15,189,0.03,0,13.16
2024-12-02 08:15:00,8.07,84.18,38.91,189,0.06,0,13.16
2024-12-02 08:16:00,8.09,84.08,39.67,189,0.075,0,13.16
2024-12-02 08:17:00,8.11,84.11,40.05,189,0.12,0,13.16
2024-12-02 08:18:00,8.11,84.07,41.58,189,0.09,0,13.16
2024-12-02 08:19:00,8.16,84.13,42.34,185,0.255,0,13.16
2024-12-02 08:20:00,8.17,84.16,43.49,206,0.195,0,13.16
2024-12-02 08:21:00,8.26,84.16,44.63,181,0.195,0,13.16
2024-12-02 08:22:00,8.3,84.06,45.78,172,0.165,0,13.16
2024-12-02 08:23:00,8.36,83.9,46.92,162,0.15,0,13.16
2024-12-02 08:24:00,8.36,83.78,47.68,162,0.075,0,13.16
2024-12-02 08:25:00,8.4,83.68,48.83,162,0.03,0,13.16
2024-12-02 08:26:00,8.44,83.66,49.59,162,0.075,0,13.16
2024-12-02 08:27:00,8.47,83.67,50.35,162,0.15,0,13.16
2024-12-02 08:28:00,8.55,83.55,51.5,142,0.165,0,13.16
2024-12-02 08:29:00,8.59,83.4,52.26,151,0.24,0,13.16
2024-12-02 08:30:00,8.62,83.28,53.03,151,0.105,0,13.16
2024-12-02 08:31:00,8.69,83.14,53.41,151,0.135,0,13.46
2024-12-02 08:32:00,8.75,82.98,54.93,151,0.15,0,13.46
2024-12-02 08:33:00,8.79,82.82,56.08,151,0.0,0,13.46
2024-12-02 08:34:00,8.86,82.65,56.84,151,0.0,0,13.53
2024-12-02 08:35:00,8.89,82.49,58.37,151,0.015,0,13.53
2024-12-02 08:36:00,8.92,82.48,59.51,146,0.105,0,13.61
2024-12-02 08:37:00,8.98,82.38,60.27,141,0.3,0,13.61
2024-12-02 08:38:00,9.03,82.24,61.04,141,0.12,0,13.64
2024-12-02 08:39:00,9.08,82.12,61.42,147,0.135,0,13.64
2024-12-02 08:40:00,9.16,81.97,62.56,147,0.165,0,13.79
2024-12-02 08:41:00,9.2,81.82,62.94,147,0.045,0,13.79
2024-12-02 08:42:00,9.25,81.65,64.09,147,0.0,0,13.79
2024-12-02 08:43:00,9.29,81.39,65.23,147,0.0,0,13.79
2024-12-02 08:44:00,9.4,81.21,72.48,147,0.045,0,14.09
2024-12-02 08:45:00,9.43,81.11,91.94,147,0.03,0,14.51
2024-12-02 08:46:00,9.54,81.01,113.68,147,0.0,0,14.51
2024-12-02 08:47:00,9.6,80.83,132.37,147,0.0,0,14.51
2024-12-02 08:48:00,9.71,80.58,139.62,147,0.015,0,14.51
2024-12-02 08:49:00,9.84,80.27,143.05,147,0.0,0,14.51
2024-12-02 08:50:00,9.97,79.62,142.67,147,0.0,0,14.51
2024-12-02 08:51:00,10.06,79.05,147.63,257,0.165,0,14.51
2024-12-02 08:52:00,10.13,78.72,150.3,173,0.195,0,14.51
2024-12-02 08:53:00,10.28,78.49,150.3,174,0.045,0,14.51
2024-12-02 08:54:00,10.4,77.96,154.5,182,0.03,0,14.51
2024-12-02 08:55:00,10.5,77.46,156.02,186,0.15,0,14.51
2024-12-02 08:56:00,10.64,77.19,157.55,186,0.0,0,14.51
2024-12-02 08:57:00,10.74,76.54,159.08,186,0.135,0,14.51
2024-12-02 08:58:00,10.84,76.23,159.46,186,0.015,0,14.51
2024-12-02 08:59:00,10.95,75.96,159.08,186,0.0,0,14.51
2024-12-02 09:00:00,11.04,75.55,164.03,186,0.075,0,14.51
2024-12-02 09:01:00,11.15,75.16,164.8,186,0.15,0,14.51
2024-12-02 09:02:00,11.24,74.97,170.14,186,0.21,0,14.51
2024-12-02 09:03:00,11.31,74.53,172.05,186,0.075,0,14.51
2024-12-02 09:04:00,11.37,74.2,177.39,223,0.27,0,14.51
2024-12-02 09:05:00,11.38,74.11,180.44,219,0.15,0,14.51
2024-12-02 09:06:00,11.45,74.15,182.35,221,0.15,0,14.51
2024-12-02 09:07:00,11.49,74.02,186.92,221,0.09,0,14.51
2024-12-02 09:08:00,11.56,73.79,189.21,187,0.165,0,14.51
2024-12-02 09:09:00,11.65,73.61,190.36,177,0.015,0,14.51
2024-12-02 09:10:00,11.76,73.22,192.26,177,0.015,0,14.51
2024-12-02 09:11:00,11.85,72.7,194.17,168,0.165,0,14.51
2024-12-02 09:12:00,11.89,72.51,196.84,179,0.195,0,14.51
2024-12-02 09:13:00,11.94,72.4,198.75,181,0.195,0,14.51
2024-12-02 09:14:00,11.97,72.24,200.27,194,0.12,0,14.51
2024-12-02 09:15:00,11.99,71.86,200.66,191,0.135,0,14.51
2024-12-02 09:16:00,12.04,71.89,203.71,178,0.27,0,14.51
2024-12-02 09:17:00,12.1,71.73,207.14,178,0.09,0,14.51
2024-12-02 09:18:00,12.16,71.66,206.38,178,0.03,0,14.51
2024-12-02 09:19:00,12.21,71.68,209.05,178,0.015,0,14.51
2024-12-02 09:20:00,12.31,71.3,211.34,178,0.03,0,14.51
2024-12-02 09:21:00,12.37,70.97,215.15,187,0.21,0,14.51
2024-12-02 09:22:00,12.38,70.86,216.68,187,0.03,0,14.51
2024-12-02 09:23:00,12.43,70.79,219.35,187,0.0,0,14.51
2024-12-02 09:24:00,12.47,70.51,220.49,187,0.06,0,14.51
2024-12-02 09:25:00,12.5,70.31,223.16,187,0.15,0,14.51
2024-12-02 09:26:00,12.54,69.8,228.89,157,0.315,0,14.51
2024-12-02 09:27:00,12.59,69.94,230.03,153,0.255,0,14.51
2024-12-02 09:28:00,12.65,69.64,232.7,129,0.285,0,14.51
2024-12-02 09:29:00,12.71,69.68,234.61,129,0.045,0,14.51
2024-12-02 09:30:00,12.71,69.5,237.28,134,0.21,0,14.51
2024-12-02 09:31:00,12.75,69.35,242.24,169,0.33,0,14.51
2024-12-02 09:32:00,12.79,69.36,243.38,143,0.18,0,14.51
2024-12-02 09:33:00,12.86,69.09,247.2,255,0.285,0,14.51
2024-12-02 09:34:00,12.9,68.89,247.2,3,0.285,0,14.51
2024-12-02 09:35:00,12.96,68.72,252.16,258,0.48,0,14.51
2024-12-02 09:36:00,12.95,68.51,251.77,262,0.405,0,14.51
2024-12-02 09:37:00,12.96,68.51,254.06,152,0.315,0,14.51
2024-12-02 09:38:00,12.99,68.4,255.97,96,0.39,0,14.51
2024-12-02 09:39:00,13.03,68.52,261.69,210,0.495,0,14.51
2024-12-02 09:40:00,13.04,68.54,263.22,179,0.315,0,14.51
2024-12-02 09:41:00,13.04,68.54,264.36,133,0.405,0,14.51
2024-12-02 09:42:00,13.12,68.49,265.13,136,0.225,0,14.51
2024-12-02 09:43:00,13.18,68.59,265.89,136,0.06,0,14.51
2024-12-02 09:44:00,13.25,68.29,270.47,147,0.075,0,14.51
2024-12-02 09:45:00,13.29,67.92,273.9,245,0.15,0,14.51
2024-12-02 09:46:00,13.33,67.86,276.57,245,0.045,0,14.51
2024-12-02 09:47:00,13.36,67.77,278.86,330,0.285,0,14.51
2024-12-02 09:48:00,13.39,67.53,277.71,275,0.21,0,14.51
2024-12-02 09:49:00,13.46,67.3,277.71,149,0.39,0,14.51
2024-12-02 09:50:00,13.47,67.19,280.0,259,0.225,0,14.51
2024-12-02 09:51:00,13.51,67.27,286.87,259,0.06,0,14.51
2024-12-02 09:52:00,13.53,66.96,289.16,135,0.3,0,14.51
2024-12-02 09:53:00,13.58,67.05,289.54,246,0.345,0,14.51
2024-12-02 09:54:00,13.61,66.97,294.12,253,0.315,0,14.51
2024-12-02 09:55:00,13.71,66.97,292.21,158,0.12,0,14.51
2024-12-02 09:56:00,13.77,66.49,292.97,158,0.135,0,14.51
2024-12-02 09:57:00,13.81,66.04,295.64,180,0.435,0,14.51
2024-12-02 09:58:00,13.82,66.2,296.03,130,0.285,0,14.51
2024-12-02 09:59:00,13.88,66.08,297.17,153,0.12,0,14.51
2024-12-02 10:00:00,13.92,65.91,301.37,153,0.105,0,14.51
2024-12-02 10:01:00,14.02,65.59,304.04,153,0.015,0,14.51
2024-12-02 10:02:00,14.09,65.03,304.04,153,0.21,0,14.51
2024-12-02 10:03:00,14.15,65.02,307.85,286,0.255,0,14.51
2024-12-02 10:04:00,14.16,64.46,305.18,127,0.555,0,14.51
2024-12-02 10:05:00,14.18,64.63,307.85,127,0.45,0,14.51
2024-12-02 10:06:00,14.22,64.55,309.0,125,0.315,0,14.51
2024-12-02 10:07:00,14.26,64.51,310.14,287,0.225,0,14.51
2024-12-02 10:08:00,14.23,64.48,313.95,277,0.555,0,14.51
2024-12-02 10:09:00,14.25,64.68,315.48,155,0.345,0,14.51
2024-12-02 10:10:00,14.3,64.74,320.82,135,0.06,0,14.51
2024-12-02 10:11:00,14.36,64.55,322.35,144,0.18,0,14.51
2024-12-02 10:12:00,14.44,64.48,323.87,83,0.06,0,14.51
2024-12-02 10:13:00,14.47,64.06,326.54,218,0.18,0,14.51
2024-12-02 10:14:00,14.52,64.17,328.83,266,0.075,0,14.51
2024-12-02 10:15:00,14.58,63.78,330.74,269,0.27,0,14.51
2024-12-02 10:16:00,14.58,63.79,331.12,248,0.465,0,14.51
2024-12-02 10:17:00,14.56,63.84,336.84,259,0.075,0,14.51
2024-12-02 10:18:00,14.59,63.75,337.99,200,0.21,0,14.51
2024-12-02 10:19:00,14.64,63.78,332.27,231,0.195,0,14.51
2024-12-02 10:20:00,14.67,63.55,313.57,246,0.225,0,14.51
2024-12-02 10:21:00,14.7,63.19,321.2,266,0.6,0,14.51
2024-12-02 10:22:00,14.7,63.64,346.38,277,0.105,0,14.51
2024-12-02 10:23:00,14.7,63.4,346.0,65,0.375,0,14.51
2024-12-02 10:24:00,14.7,63.17,349.81,283,0.63,0,14.51
2024-12-02 10:25:00,14.69,63.75,354.01,336,0.24,0,14.51
2024-12-02 10:26:00,14.76,63.44,354.39,184,0.12,0,14.51
2024-12-02 10:27:00,14.81,63.2,353.25,254,0.33,0,14.51
2024-12-02 10:28:00,14.88,63.19,352.86,254,0.135,0,14.51
2024-12-02 10:29:00,14.94,63.09,357.44,152,0.075,0,14.51
2024-12-02 10:30:00,15.01,62.71,362.78,152,0.075,0,14.51
2024-12-02 10:31:00,15.05,62.39,365.45,271,0.285,0,14.51
2024-12-02 10:32:00,15.1,62.42,362.78,173,0.225,0,14.51
2024-12-02 10:33:00,15.15,62.3,368.12,256,0.15,0,14.51
2024-12-02 10:34:00,15.2,62.42,367.74,268,0.255,0,14.51
2024-12-02 10:35:00,15.2,62.09,368.89,315,0.495,0,14.51
2024-12-02 10:36:00,15.24,62.15,367.74,258,0.18,0,14.51
2024-12-02 10:37:00,15.24,61.92,371.56,258,0.075,0,14.51
2024-12-02 10:38:00,15.25,61.65,373.46,289,0.495,0,14.51
2024-12-02 10:39:00,15.25,62.24,378.81,289,0.33,0,14.51
2024-12-02 10:40:00,15.27,62.09,379.19,262,0.465,0,14.51
